episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,451.0,6.295555952114273,3.248283398420433,134.7634746277403,-11.99958357784999,0.7500340406913892,[-11.99958357784999, 0.7500340406913892],0.001,False,False,36.25067323267912,43,17.709159380834848,38.002,in_progress,0.0
0,452.0,6.2653304729835915,3.2915574504699108,132.76998146252305,-11.99990052609428,0.7500310261857521,[-11.99990052609428, 0.7500310261857521],0.001,False,False,36.435768707192956,43,17.709159380834848,38.069,in_progress,0.0
0,453.0,6.235209453741444,3.336418028842553,130.85386134920833,-11.999757916999442,0.7500301661748381,[-11.999757916999442, 0.7500301661748381],0.001,False,False,36.47583372426454,43,17.709159380834848,38.138,in_progress,0.0
0,454.0,6.207047367762104,3.385205630785839,128.47232418295866,-11.999771215150759,0.7500254427322943,[-11.999771215150759, 0.7500254427322943],0.001,False,False,36.640904216917384,43,17.709159380834848,38.207,off_track,2.0
0,455.0,6.086712354080238,2.963820462043006,178.71097003004036,-11.999548864525423,0.7500261587356363,[-11.999548864525423, 0.7500261587356363],0.0,False,False,37.267699670683385,44,17.709159380834848,38.263,pause,1.9440000000000026
0,456.0,6.086356960093607,2.9639999011184504,178.6254538174722,-11.999490615275135,0.7500140395386552,[-11.999490615275135, 0.7500140395386552],0.0,False,True,37.26972839419144,44,17.709159380834848,38.337,pause,1.8699999999999974
0,457.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999547198262007,0.7500141009877552,[-11.999547198262007, 0.7500141009877552],0.0,False,True,37.26638585031504,44,17.709159380834848,38.401,pause,1.8059999999999974
0,458.0,6.086729676772626,2.963619672575261,178.75340821227363,-11.999461616640474,0.750014341521819,[-11.999461616640474, 0.750014341521819],0.0,False,True,37.26757683871717,44,17.709159380834848,38.465,pause,1.7419999999999973
0,459.0,6.087021249905228,2.9636787192762046,178.74284510913355,-11.999558103379968,0.7500146127986227,[-11.999558103379968, 0.7500146127986227],0.0,False,True,37.265938149420464,44,17.709159380834848,38.536,pause,1.6709999999999994
0,460.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999751959905552,0.7500143184888657,[-11.999751959905552, 0.7500143184888657],0.0,False,True,37.26638585031504,44,17.709159380834848,38.605,pause,1.6020000000000039
0,461.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999750523980765,0.7500142913322634,[-11.999750523980765, 0.7500142913322634],0.0,False,True,37.26638585031504,44,17.709159380834848,38.666,pause,1.541000000000004
0,462.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.99974576515524,0.7500143173920151,[-11.99974576515524, 0.7500143173920151],0.0,False,True,37.26638585031504,44,17.709159380834848,38.732,pause,1.4750000000000014
0,463.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999591739826428,0.7500141484288179,[-11.999591739826428, 0.7500141484288179],0.0,False,True,37.26638585031504,44,17.709159380834848,38.8,pause,1.4070000000000036
0,464.0,6.087024335260115,2.9637000113176466,178.7215648986934,-11.999513664886763,0.7500142428643812,[-11.999513664886763, 0.7500142428643812],0.0,False,True,37.265923386384195,44,17.709159380834848,38.872,pause,1.3350000000000009
0,465.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999383942296845,0.750014618237401,[-11.999383942296845, 0.750014618237401],0.0,False,True,37.26638585031504,44,17.709159380834848,38.936,pause,1.2710000000000008
0,466.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999504487095692,0.7500155885809363,[-11.999504487095692, 0.7500155885809363],0.0,False,True,37.26638585031504,44,17.709159380834848,39.003,pause,1.2040000000000006
0,467.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999706938804593,0.7500138068517117,[-11.999706938804593, 0.7500138068517117],0.0,False,True,37.26638585031504,44,17.709159380834848,39.066,pause,1.1409999999999982
0,468.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999375133767899,0.7500151648791871,[-11.999375133767899, 0.7500151648791871],0.0,False,True,37.26638585031504,44,17.709159380834848,39.137,pause,1.0700000000000003
0,469.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999388332449598,0.7500129507170641,[-11.999388332449598, 0.7500129507170641],0.0,False,True,37.26638585031504,44,17.709159380834848,39.204,pause,1.0030000000000001
0,470.0,6.086970973592112,2.963641690523155,178.7494591049313,-11.999458917569427,0.7500132024188133,[-11.999458917569427, 0.7500132024188133],0.0,False,True,37.266217362817734,44,17.709159380834848,39.266,pause,0.9410000000000025
0,471.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999560430078418,0.7500143926181408,[-11.999560430078418, 0.7500143926181408],0.0,False,True,37.26638585031504,44,17.709159380834848,39.335,pause,0.8719999999999999
0,472.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.99971946424921,0.7500140686752275,[-11.99971946424921, 0.7500140686752275],0.0,False,True,37.26638585031504,44,17.709159380834848,39.402,pause,0.8049999999999997
0,473.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999749244234408,0.7500139164558277,[-11.999749244234408, 0.7500139164558277],0.0,False,True,37.26638585031504,44,17.709159380834848,39.474,pause,0.7330000000000041
0,474.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.99982556084069,0.7500141567743412,[-11.99982556084069, 0.7500141567743412],0.0,False,True,37.26638585031504,44,17.709159380834848,39.53,pause,0.6769999999999996
0,475.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999777504672238,0.7500127959165184,[-11.999777504672238, 0.7500127959165184],0.0,False,True,37.26638585031504,44,17.709159380834848,39.601,pause,0.6060000000000016
0,476.0,6.086773693465144,2.963564201932899,178.75151684275454,-11.999728149996372,0.7500138744189826,[-11.999728149996372, 0.7500138744189826],0.0,False,True,37.26732142897296,44,17.709159380834848,39.669,pause,0.5380000000000038
0,477.0,6.086861722000977,2.963715620782052,178.73314395022652,-11.999657783460862,0.750014149098206,[-11.999657783460862, 0.750014149098206],0.0,False,True,37.26684335274231,44,17.709159380834848,39.733,pause,0.47400000000000375
0,478.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999347143777413,0.7500150964742716,[-11.999347143777413, 0.7500150964742716],0.0,False,True,37.26638585031504,44,17.709159380834848,39.806,pause,0.40100000000000335
0,479.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999496654272662,0.7500149453499034,[-11.999496654272662, 0.7500149453499034],0.0,False,True,37.26638585031504,44,17.709159380834848,39.863,pause,0.3440000000000012
0,480.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999518977245316,0.7500145384965435,[-11.999518977245316, 0.7500145384965435],0.0,False,True,37.26638585031504,44,17.709159380834848,39.938,pause,0.26899999999999835
0,481.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999479513640836,0.7500151464601004,[-11.999479513640836, 0.7500151464601004],0.0,False,True,37.26638585031504,44,17.709159380834848,40.004,pause,0.20300000000000296
0,482.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999457453159266,0.7500152486718434,[-11.999457453159266, 0.7500152486718434],0.0,False,True,37.26638585031504,44,17.709159380834848,40.071,pause,0.13600000000000279
0,483.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999503853770875,0.7500148000190165,[-11.999503853770875, 0.7500148000190165],0.0,False,True,37.26638585031504,44,17.709159380834848,40.139,pause,0.06799999999999784
0,484.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999511997248192,0.7500151528865899,[-11.999511997248192, 0.7500151528865899],0.0,False,True,37.26638585031504,44,17.709159380834848,40.202,pause,0.005000000000002558
0,485.0,6.086959435759912,2.963731630980873,178.7173793887956,-11.99941478305118,0.7500143271736306,[-11.99941478305118, 0.7500143271736306],0.0,False,True,37.2662937141366,44,17.709159380834848,40.276,pause,-0.0020000000000024443
0,486.0,6.086942674376577,2.963711672073812,178.73467341665093,-11.999418624909595,0.7500137146698762,[-11.999418624909595, 0.7500137146698762],0.5,False,True,37.26638585031504,44,17.709159380834848,40.336,in_progress,0.0
0,487.0,6.0764139028545205,2.964019339069997,178.68362682035166,-11.999430655429023,0.7500136571079565,[-11.999430655429023, 0.7500136571079565],0.1,False,True,37.29311401789326,44,17.709159380834848,40.402,in_progress,0.0
0,488.0,6.054447168054282,2.9669468827433514,178.06469661731106,-11.998079256241908,0.750016447103917,[-11.998079256241908, 0.750016447103917],0.1,False,True,37.41701349804623,44,17.709159380834848,40.473,in_progress,0.0
0,489.0,6.020790155807439,2.9737522695308476,176.74538093963272,-11.997192890674341,0.7500203880081244,[-11.997192890674341, 0.7500203880081244],0.1,False,True,37.606740672609654,44,17.709159380834848,40.539,in_progress,0.0
0,490.0,5.979640134841751,2.98468931820152,174.65231207231716,-11.995480373559985,0.7500332520576194,[-11.995480373559985, 0.7500332520576194],0.1,False,True,37.83858329516552,45,17.709159380834848,40.604,in_progress,0.0
0,491.0,5.934201097881673,2.9974818545516864,172.69367241882645,-11.998585172201274,0.7500199358837563,[-11.998585172201274, 0.7500199358837563],0.1,False,True,38.09455689286829,45,17.709159380834848,40.669,in_progress,0.0
0,492.0,5.886655627581532,3.0115544485355223,170.81748271443854,-11.999373961938545,0.7499922544711808,[-11.999373961938545, 0.7499922544711808],0.1,False,True,38.36175668174645,45,17.709159380834848,40.737,in_progress,0.0
0,493.0,5.837988700871642,3.027890255819844,168.91048785330705,-12.001013309622067,0.750017226437194,[-12.001013309622067, 0.750017226437194],0.1,False,True,38.63574756526259,46,17.709159380834848,40.799,in_progress,0.0
0,494.0,5.790801387209489,3.044434000488484,167.23811277912736,-12.000920638842217,0.7500099855451481,[-12.000920638842217, 0.7500099855451481],0.1,False,True,38.901373380144044,46,17.709159380834848,40.868,in_progress,0.0
0,495.0,5.742968732315485,3.0633476135680247,165.47853596412247,-12.00140253691643,0.7500107398300315,[-12.00140253691643, 0.7500107398300315],0.1,False,True,39.171886283363285,46,17.709159380834848,40.939,in_progress,0.0
0,496.0,5.693260995572134,3.084289715705337,163.67903297391467,-11.998870594339678,0.7499996925907908,[-11.998870594339678, 0.7499996925907908],0.1,False,True,39.45162482835458,47,17.709159380834848,41.004,in_progress,0.0
0,497.0,5.645405887780701,3.1060537592474535,162.08194068661055,-11.997932237398345,0.7500595893689024,[-11.997932237398345, 0.7500595893689024],0.1,False,False,39.72086531786806,47,17.709159380834848,41.071,in_progress,0.0
0,498.0,5.599147757119577,3.1303668358335908,160.06077129381075,-11.996944912069011,0.7500562333734706,[-11.996944912069011, 0.7500562333734706],0.1,False,False,39.98963212706907,47,17.709159380834848,41.138,in_progress,0.0
0,499.0,5.552410188097207,3.1559359425750917,158.30040937116334,-11.996727734076558,0.7500465910306957,[-11.996727734076558, 0.7500465910306957],0.001,False,False,40.25301106930323,48,17.709159380834848,41.203,in_progress,0.0
0,500.0,5.51094423038575,3.1813707875974275,156.41997875704658,-11.997503905382473,0.750052303665143,[-11.997503905382473, 0.750052303665143],0.001,False,False,40.486625324939176,48,17.709159380834848,41.262,in_progress,0.0
0,501.0,5.465862452554442,3.210906331675306,154.32533258578115,-11.998080575605854,0.7500469918595627,[-11.998080575605854, 0.7500469918595627],0.001,False,False,40.73999914694729,48,17.709159380834848,41.336,in_progress,0.0
0,502.0,5.424187715555215,3.2414807317809813,152.2787509755768,-11.99885621177964,0.7500525534851477,[-11.99885621177964, 0.7500525534851477],0.001,False,False,40.97464466114343,48,17.709159380834848,41.405,in_progress,0.0
0,503.0,5.381135723959501,3.2737408363451492,150.34599370544026,-11.998842900924501,0.750044514414185,[-11.998842900924501, 0.750044514414185],0.001,False,False,41.21702962288486,49,17.709159380834848,41.472,in_progress,0.0
0,504.0,5.34169346626188,3.305385071554507,148.69038337264362,-11.998656680705608,0.750044624106522,[-11.998656680705608, 0.750044624106522],0.001,False,False,41.439045039521396,49,17.709159380834848,41.539,in_progress,0.0
0,505.0,5.303271555885349,3.3393754462376823,146.5575776041516,-11.998234022190445,0.7500270374403044,[-11.998234022190445, 0.7500270374403044],0.001,False,False,41.60137918678132,49,17.709159380834848,41.6,in_progress,0.0
0,506.0,5.2683180677449,3.3753700272205083,144.16068658923356,-11.999181734972808,0.7500380860365112,[-11.999181734972808, 0.7500380860365112],0.001,False,False,41.79451598472915,49,17.709159380834848,41.674,off_track,1.993000000000002
0,507.0,5.170964514200254,2.955702463147729,-178.80616178479153,-11.999411993710964,0.7500334124379151,[-11.999411993710964, 0.7500334124379151],0.0,False,True,42.420700596685926,50,17.709159380834848,41.736,pause,1.9310000000000045
0,508.0,5.171165014844107,2.955699049154697,-178.81710346123398,-11.999245920967951,0.750059558700741,[-11.999245920967951, 0.750059558700741],0.0,False,True,42.4195683275076,50,17.709159380834848,41.804,pause,1.8629999999999995
0,509.0,5.171165014844107,2.955699049154697,-178.81710346123398,-11.999475391054148,0.7500555929436814,[-11.999475391054148, 0.7500555929436814],0.0,False,True,42.4195683275076,50,17.709159380834848,41.871,pause,1.7959999999999994
0,510.0,5.171165014844107,2.955699049154697,-178.81710346123398,-11.999244019192702,0.7500570992633584,[-11.999244019192702, 0.7500570992633584],0.0,False,True,42.4195683275076,50,17.709159380834848,41.939,pause,1.7280000000000015
0,511.0,5.170608371913153,2.955616195087808,-178.76388416631812,-11.999475621687452,0.7500564675428905,[-11.999475621687452, 0.7500564675428905],0.0,False,True,42.422709168336844,50,17.709159380834848,42.003,pause,1.6640000000000015
0,512.0,5.171165014844107,2.955699049154697,-178.81710346123398,-11.999391049102996,0.750055963286286,[-11.999391049102996, 0.750055963286286],0.0,False,True,42.4195683275076,50,17.709159380834848,42.07,pause,1.5970000000000013
0,513.0,5.171165014844107,2.955699049154697,-178.81710346123398,-11.999467862893653,0.7500562694513064,[-11.999467862893653, 0.7500562694513064],0.0,False,True,42.4195683275076,50,17.709159380834848,42.132,pause,1.5350000000000037
0,514.0,5.170964027786703,2.955672610053428,-178.7657090481627,-11.999399702697701,0.7500563547691854,[-11.999399702697701, 0.7500563547691854],0.0,False,True,42.420702490234405,50,17.709159380834848,42.197,pause,1.4699999999999989
0,515.0,5.171165014844107,2.955699049154697,-178.81710346123398,-11.999431590142194,0.7500570038246224,[-11.999431590142194, 0.7500570038246224],0.0,False,True,42.4195683275076,50,17.709159380834848,42.268,pause,1.399000000000001
0,516.0,5.171165014844107,2.955699049154697,-178.81710346123398,-11.999242640304146,0.750055611202697,[-11.999242640304146, 0.750055611202697],0.0,False,True,42.4195683275076,50,17.709159380834848,42.336,pause,1.331000000000003
0,517.0,5.171165014844107,2.955699049154697,-178.81710346123398,-11.999498805180338,0.7500543272872164,[-11.999498805180338, 0.7500543272872164],0.0,False,True,42.4195683275076,50,17.709159380834848,42.408,pause,1.2590000000000003
0,518.0,5.171165014844107,2.955699049154697,-178.81710346123398,-11.999522038178839,0.7500542349480384,[-11.999522038178839, 0.7500542349480384],0.0,False,True,42.4195683275076,50,17.709159380834848,42.47,pause,1.1970000000000027
0,519.0,5.171165014844107,2.955699049154697,-178.81710346123398,-11.999569416133454,0.7500541091540072,[-11.999569416133454, 0.7500541091540072],0.0,False,True,42.4195683275076,50,17.709159380834848,42.536,pause,1.1310000000000002
0,520.0,5.171165014844107,2.955699049154697,-178.81710346123398,-11.999497269589483,0.7500549371288798,[-11.999497269589483, 0.7500549371288798],0.0,False,True,42.4195683275076,50,17.709159380834848,42.604,pause,1.0630000000000024
